6.387969e-01	6.708567e-01	
7.413891e-01	1.098771e+00	
1.289977e+00	8.744312e-01	
9.796443e-01	4.686147e-01	
1.229467e+00	6.873856e-01	
6.655780e-01	7.341962e-01	
9.180182e-01	9.158501e-01	
1.165878e+00	8.517312e-01	
1.060194e+00	5.791896e-01	
1.184115e+00	7.269235e-01	
7.666785e-01	7.814178e-01	
8.366213e-01	1.051983e+00	
1.130768e+00	1.197751e+00	
1.179151e+00	3.427045e-01	
8.699817e-01	7.951026e-01	
6.249124e-01	5.141489e-01	
9.125858e-01	9.598954e-01	
9.858593e-01	1.066419e+00	
1.140014e+00	3.179816e-01	
9.738694e-01	8.933100e-01	
7.243033e-01	6.448178e-01	
6.741328e-01	8.359155e-01	
1.333607e+00	1.103866e+00	
9.933341e-01	3.462787e-01	
1.121891e+00	7.012779e-01	
7.921382e-01	4.939402e-01	
9.293223e-01	8.223534e-01	
1.318862e+00	9.239459e-01	
9.257917e-01	4.504910e-01	
1.105486e+00	7.196019e-01	
9.645296e-01	7.357688e-01	
6.803774e-01	1.070709e+00	
1.068603e+00	9.300924e-01	
1.042816e+00	5.610953e-01	
1.086910e+00	9.405137e-01	
7.733414e-01	8.165833e-01	
6.319580e-01	1.041068e+00	
1.025438e+00	8.294206e-01	
1.050622e+00	3.712499e-01	
1.014535e+00	6.963414e-01	
7.914639e-01	8.120435e-01	
6.369082e-01	9.143801e-01	
1.007336e+00	8.196260e-01	
1.144013e+00	2.856057e-01	
1.108953e+00	7.733280e-01	
7.241436e-01	6.788527e-01	
9.557233e-01	9.981150e-01	
1.122501e+00	8.881823e-01	
1.233895e+00	5.177949e-01	
8.881133e-01	8.446330e-01	
7.772447e-01	6.668250e-01	
7.078429e-01	1.002797e+00	
1.080832e+00	9.971364e-01	
1.137905e+00	4.839317e-01	
1.207222e+00	6.762682e-01	
8.992092e-01	6.040563e-01	
9.349383e-01	1.129711e+00	
1.291375e+00	1.206130e+00	
1.255025e+00	3.878668e-01	
9.305714e-01	8.878060e-01	
8.801309e-01	6.600854e-01	
6.132853e-01	1.029448e+00	
1.031139e+00	9.996421e-01	
1.223318e+00	2.175122e-01	
9.562728e-01	1.035260e+00	
7.810812e-01	7.388878e-01	
7.487113e-01	1.082518e+00	
1.114624e+00	1.093399e+00	
9.853418e-01	6.050063e-01	
1.016167e+00	7.163923e-01	
6.002105e-01	5.207461e-01	
7.670752e-01	1.128743e+00	
1.023396e+00	9.223063e-01	
1.240560e+00	2.308991e-01	
1.149009e+00	6.949602e-01	
8.376412e-01	6.345101e-01	
8.016722e-01	1.044520e+00	
1.036897e+00	1.096667e+00	
9.498500e-01	2.126932e-01	
1.153015e+00	8.299512e-01	
9.668889e-01	5.394668e-01	
6.154656e-01	9.091941e-01	
9.949239e-01	9.939449e-01	
9.082807e-01	3.327437e-01	
1.037787e+00	8.482757e-01	
7.680721e-01	6.433678e-01	
8.156483e-01	1.128741e+00	
1.145050e+00	1.102900e+00	
9.567349e-01	3.380878e-01	
1.172635e+00	1.029572e+00	
7.519841e-01	6.156469e-01	
7.107089e-01	1.147250e+00	
1.033106e+00	1.011462e+00	
1.149605e+00	3.354343e-01	
1.062991e+00	8.264486e-01	
8.843216e-01	6.352501e-01	
8.125420e-01	1.093381e+00	
1.317383e+00	1.071322e+00	
9.930135e-01	5.781419e-01	
1.242901e+00	9.546289e-01	
7.453537e-01	6.163434e-01	
6.446232e-01	7.545960e-01	
1.118024e+00	1.053529e+00	
1.163184e+00	4.272365e-01	
1.230452e+00	8.596477e-01	
7.757448e-01	5.878065e-01	
9.219211e-01	1.080048e+00	
1.107996e+00	8.188832e-01	
9.971972e-01	2.100786e-01	
9.931532e-01	9.840165e-01	
7.554633e-01	4.828451e-01	
6.658932e-01	7.615993e-01	
1.349165e+00	8.471322e-01	
1.138608e+00	2.946567e-01	
1.264110e+00	9.053378e-01	
9.682216e-01	6.148339e-01	
5.683077e-01	8.064388e-01	
1.142369e+00	9.501871e-01	
1.165655e+00	2.580307e-01	
1.216259e+00	9.199353e-01	
8.366145e-01	5.973745e-01	
9.543684e-01	9.521295e-01	
1.050361e+00	9.262199e-01	
1.076700e+00	4.000364e-01	
9.751342e-01	9.936818e-01	
7.029890e-01	7.359679e-01	
9.231534e-01	9.624762e-01	
1.270506e+00	1.136174e+00	
1.115296e+00	3.615924e-01	
8.696667e-01	9.032341e-01	
9.858662e-01	8.432587e-01	
9.646946e-01	1.147768e+00	
1.022636e+00	9.709192e-01	
1.003642e+00	5.407691e-01	
1.067786e+00	7.437302e-01	
7.796405e-01	5.097705e-01	
7.877313e-01	9.276029e-01	
1.234839e+00	1.101948e+00	
1.159510e+00	2.640171e-01	
9.408205e-01	1.058473e+00	
9.766349e-01	6.491799e-01	
8.410674e-01	1.093382e+00	
9.845951e-01	9.754293e-01	
1.135244e+00	4.523689e-01	
1.175857e+00	9.287392e-01	
6.745391e-01	7.670940e-01	
8.186244e-01	8.328276e-01	
1.287801e+00	1.105117e+00	
1.109434e+00	2.439213e-01	
1.084721e+00	7.010484e-01	
7.065876e-01	4.697323e-01	
6.574455e-01	1.087913e+00	
1.170274e+00	1.156140e+00	
1.095549e+00	2.822625e-01	
1.258993e+00	9.601976e-01	
6.596715e-01	8.409984e-01	
6.560040e-01	1.094333e+00	
1.307320e+00	9.044548e-01	
9.754495e-01	3.950416e-01	
1.195659e+00	6.751354e-01	
6.427169e-01	4.755688e-01	
8.888560e-01	1.054935e+00	
1.081336e+00	1.040513e+00	
1.065739e+00	5.432477e-01	
1.123270e+00	6.742893e-01	
9.632322e-01	8.352276e-01	
5.906482e-01	8.142717e-01	
1.296079e+00	1.024778e+00	
8.760993e-01	3.441060e-01	
1.145876e+00	1.058921e+00	
6.232397e-01	8.109182e-01	
9.465458e-01	8.728377e-01	
1.278190e+00	1.117721e+00	
1.082980e+00	6.061175e-01	
9.515985e-01	8.024678e-01	
6.001890e-01	5.996858e-01	
7.246632e-01	1.082639e+00	
1.027560e+00	1.069854e+00	
1.028839e+00	4.457774e-01	
1.051938e+00	6.759371e-01	
8.390028e-01	6.205404e-01	
9.577913e-01	1.023245e+00	
1.207751e+00	1.117726e+00	
9.537105e-01	4.363284e-01	
9.006682e-01	1.023415e+00	
8.141853e-01	5.292782e-01	
8.809601e-01	9.543250e-01	
1.175055e+00	1.023006e+00	
9.777336e-01	2.105128e-01	
1.067959e+00	8.531606e-01	
7.319166e-01	6.735185e-01	
8.994729e-01	1.050174e+00	
1.129097e+00	1.190889e+00	
1.025716e+00	5.104135e-01	
1.075502e+00	1.001482e+00	
9.052867e-01	5.198749e-01	
6.686489e-01	1.056672e+00	
1.316059e+00	1.140256e+00	
1.080086e+00	2.222474e-01	
1.015420e+00	9.045825e-01	
9.645988e-01	8.349754e-01	
8.804873e-01	1.039153e+00	
1.162239e+00	9.193979e-01	
9.678462e-01	4.924510e-01	
9.687465e-01	9.596338e-01	
6.645476e-01	7.060334e-01	
6.797789e-01	7.576144e-01	
1.129146e+00	1.072731e+00	
1.254191e+00	5.073398e-01	
1.021980e+00	8.535208e-01	
8.277578e-01	5.326374e-01	
8.200224e-01	1.090001e+00	
1.362248e+00	9.999369e-01	
1.135944e+00	3.948121e-01	
1.061020e+00	6.751920e-01	
6.183306e-01	6.309892e-01	
9.567939e-01	1.092412e+00	
1.043081e+00	9.828891e-01	
9.174972e-01	3.634053e-01	
9.141758e-01	8.100722e-01	
6.419752e-01	5.840937e-01	
9.627322e-01	9.153481e-01	
1.114647e+00	9.557342e-01	
8.937667e-01	3.213157e-01	
9.019097e-01	8.395755e-01	
8.937726e-01	7.350378e-01	
8.188395e-01	9.073889e-01	
1.197977e+00	1.044944e+00	
1.213013e+00	2.863992e-01	
8.785913e-01	7.978618e-01	
6.805272e-01	5.022923e-01	
8.754776e-01	8.309151e-01	
1.367643e+00	1.182414e+00	
1.119492e+00	2.376184e-01	
9.846554e-01	9.574959e-01	
7.666267e-01	6.320009e-01	
5.882162e-01	9.229528e-01	
1.320288e+00	9.667191e-01	
1.184374e+00	5.665327e-01	
1.126871e+00	1.010113e+00	
7.250443e-01	6.260135e-01	
7.917769e-01	1.137478e+00	
1.306341e+00	8.536101e-01	
1.088109e+00	4.718327e-01	
9.788450e-01	8.905284e-01	
9.886306e-01	6.647425e-01	
8.394473e-01	1.057702e+00	
1.268597e+00	1.070946e+00	
1.145804e+00	3.405662e-01	
1.147400e+00	1.054288e+00	
6.169982e-01	5.193973e-01	
7.329154e-01	7.988084e-01	
1.215289e+00	9.170591e-01	
1.071215e+00	3.521416e-01	
9.224276e-01	7.219140e-01	
6.811902e-01	6.528422e-01	
7.945541e-01	1.066561e+00	
1.163259e+00	9.647513e-01	
1.225859e+00	6.038455e-01	
8.754198e-01	7.285321e-01	
8.133100e-01	4.694207e-01	
8.399012e-01	8.463513e-01	
1.300062e+00	9.723536e-01	
1.222985e+00	3.983438e-01	
1.151756e+00	8.942137e-01	
7.715678e-01	7.741241e-01	
8.602376e-01	1.098077e+00	
1.345872e+00	9.393825e-01	
9.208237e-01	3.695644e-01	
1.130360e+00	7.670797e-01	
8.104145e-01	8.169203e-01	
8.665485e-01	7.985626e-01	
1.256420e+00	8.936631e-01	
1.069001e+00	4.347570e-01	
9.363443e-01	8.682496e-01	
8.822252e-01	7.550247e-01	
7.842969e-01	9.157204e-01	
1.374315e+00	9.482145e-01	
1.193761e+00	5.497778e-01	
1.185394e+00	8.693454e-01	
7.629275e-01	5.623322e-01	
6.900960e-01	8.167590e-01	
1.033348e+00	8.998232e-01	
1.061829e+00	3.066499e-01	
1.108223e+00	7.160172e-01	
7.926657e-01	5.240083e-01	
5.795641e-01	8.528081e-01	
1.095510e+00	1.099840e+00	
1.052159e+00	5.169891e-01	
9.734330e-01	9.123314e-01	
7.041747e-01	4.610286e-01	
7.139826e-01	1.082066e+00	
1.149688e+00	9.521533e-01	
9.359675e-01	2.959273e-01	
9.407668e-01	1.045190e+00	
8.842087e-01	7.090647e-01	
6.541487e-01	7.678987e-01	
1.298763e+00	9.513527e-01	
9.734093e-01	3.130697e-01	
1.096838e+00	1.005461e+00	
7.480229e-01	4.948744e-01	
5.760960e-01	9.211810e-01	
1.120622e+00	9.354616e-01	
9.267087e-01	5.252581e-01	
8.912865e-01	8.239702e-01	
7.565256e-01	6.008316e-01	
7.316253e-01	1.064102e+00	
1.055836e+00	1.145169e+00	
9.219429e-01	3.442816e-01	
8.799320e-01	7.865382e-01	
7.084077e-01	7.695110e-01	
9.422295e-01	9.561504e-01	
1.310349e+00	1.104848e+00	
1.213191e+00	2.362360e-01	
1.256753e+00	8.338574e-01	
9.606332e-01	6.101466e-01	
7.753584e-01	1.130323e+00	
1.304267e+00	1.159836e+00	
9.714723e-01	5.834533e-01	
1.123930e+00	7.865873e-01	
7.263595e-01	4.858255e-01	
8.340454e-01	1.051579e+00	
1.322867e+00	1.153737e+00	
1.102435e+00	5.972876e-01	
9.368547e-01	9.061957e-01	
7.027619e-01	6.506327e-01	
7.223333e-01	8.385853e-01	
1.379722e+00	8.965377e-01	
1.249121e+00	5.453907e-01	
9.716094e-01	1.029703e+00	
6.981842e-01	5.376130e-01	
6.864757e-01	1.067137e+00	
1.040875e+00	8.545980e-01	
1.132660e+00	3.648255e-01	
8.768870e-01	7.804177e-01	
8.703489e-01	6.086168e-01	
7.128698e-01	8.979883e-01	
1.033135e+00	8.995922e-01	
9.574130e-01	4.880478e-01	
9.357156e-01	8.180962e-01	
7.131796e-01	6.438478e-01	
9.153556e-01	1.029107e+00	
1.255372e+00	1.158933e+00	
1.231332e+00	4.569708e-01	
1.143160e+00	7.267698e-01	
8.056094e-01	8.467143e-01	
7.110094e-01	1.085679e+00	
1.286790e+00	1.015740e+00	
1.245964e+00	3.719275e-01	
1.219402e+00	1.046680e+00	
8.712813e-01	6.951208e-01	
7.019233e-01	7.777450e-01	
1.366048e+00	9.989137e-01	
9.830246e-01	2.759392e-01	
9.257973e-01	8.425687e-01	
8.129715e-01	6.443472e-01	
9.330430e-01	9.219210e-01	
1.046393e+00	1.052271e+00	
9.865418e-01	2.302030e-01	
9.480775e-01	1.053530e+00	
6.759089e-01	7.590572e-01	
9.468710e-01	9.805122e-01	
1.217675e+00	1.097517e+00	
9.019400e-01	4.161177e-01	
9.082799e-01	1.045170e+00	
7.817337e-01	7.849315e-01	
7.869175e-01	1.077251e+00	
1.335616e+00	1.016821e+00	
9.818521e-01	2.711181e-01	
1.131596e+00	8.314779e-01	
8.326228e-01	5.499381e-01	
9.224517e-01	9.592598e-01	
1.244798e+00	8.327005e-01	
9.172182e-01	5.838179e-01	
9.017392e-01	7.891241e-01	
9.562841e-01	5.830184e-01	
5.948079e-01	1.096749e+00	
1.336470e+00	1.076339e+00	
1.099953e+00	5.908877e-01	
9.312923e-01	9.320614e-01	
9.549938e-01	7.183964e-01	
7.636195e-01	9.355053e-01	
1.168586e+00	9.630908e-01	
1.258014e+00	5.029165e-01	
1.073045e+00	9.134388e-01	
6.533305e-01	5.110378e-01	
9.100034e-01	7.693761e-01	
1.243237e+00	1.018657e+00	
9.077640e-01	5.129328e-01	
1.041311e+00	7.333317e-01	
6.209930e-01	6.029652e-01	
7.629767e-01	8.093948e-01	
1.072653e+00	9.633021e-01	
1.191421e+00	5.250844e-01	
9.930255e-01	1.046542e+00	
7.760819e-01	5.533897e-01	
8.115649e-01	1.133295e+00	
1.261834e+00	8.440070e-01	
1.002074e+00	4.723260e-01	
1.185759e+00	9.989466e-01	
7.047009e-01	8.444601e-01	
9.566110e-01	8.082982e-01	
9.867752e-01	1.063703e+00	
1.132643e+00	2.470172e-01	
1.015472e+00	6.977822e-01	
6.992850e-01	6.418352e-01	
7.473740e-01	1.055856e+00	
1.224169e+00	1.083883e+00	
9.248452e-01	3.680682e-01	
1.047803e+00	8.416992e-01	
7.335462e-01	8.292553e-01	
8.417154e-01	1.138705e+00	
1.335490e+00	9.674051e-01	
8.883995e-01	2.900412e-01	
8.785669e-01	9.979873e-01	
6.079239e-01	5.886381e-01	
8.890739e-01	7.581288e-01	
1.169875e+00	1.139705e+00	
1.127520e+00	2.549962e-01	
1.225558e+00	6.668199e-01	
6.717144e-01	5.302130e-01	
7.552817e-01	1.012682e+00	
1.359008e+00	8.433064e-01	
1.002253e+00	2.363309e-01	
1.050210e+00	9.738844e-01	
7.969661e-01	7.891269e-01	
8.497663e-01	8.322755e-01	
1.300771e+00	1.049112e+00	
1.105368e+00	5.416485e-01	
1.177989e+00	9.077634e-01	
8.585718e-01	7.912828e-01	
9.430281e-01	9.412397e-01	
1.322351e+00	9.767591e-01	
9.866319e-01	4.023482e-01	
1.070591e+00	7.360181e-01	
7.881042e-01	7.476759e-01	
7.128577e-01	1.136980e+00	
1.133297e+00	9.357211e-01	
8.859737e-01	4.880281e-01	
1.010888e+00	8.600125e-01	
7.808485e-01	8.132242e-01	
6.957660e-01	8.242087e-01	
1.018439e+00	8.603927e-01	
1.179008e+00	4.762847e-01	
1.240877e+00	8.808249e-01	
7.029841e-01	7.048191e-01	
7.187343e-01	8.396061e-01	
1.018998e+00	9.049407e-01	
1.122053e+00	3.581076e-01	
1.146125e+00	7.164723e-01	
8.130618e-01	5.395992e-01	
9.107747e-01	1.119513e+00	
1.049518e+00	9.079277e-01	
9.609220e-01	2.879697e-01	
1.234792e+00	8.956383e-01	
8.669183e-01	6.210104e-01	
7.554890e-01	7.562782e-01	
1.218158e+00	1.037783e+00	
9.223583e-01	3.496440e-01	
9.529038e-01	6.870637e-01	
9.494049e-01	6.612582e-01	
8.385094e-01	8.617332e-01	
1.273803e+00	1.121363e+00	
1.072361e+00	3.483341e-01	
9.183062e-01	7.423145e-01	
7.837424e-01	7.367383e-01	
7.285403e-01	8.881111e-01	
1.229191e+00	1.041914e+00	
1.101726e+00	5.425909e-01	
1.168720e+00	8.603463e-01	
7.571652e-01	6.410082e-01	
9.279832e-01	1.106248e+00	
1.170225e+00	1.009997e+00	
1.049719e+00	4.450617e-01	
1.198477e+00	9.264512e-01	
8.510615e-01	7.532521e-01	
6.343360e-01	8.831648e-01	
9.879244e-01	1.171995e+00	
9.102151e-01	4.127637e-01	
9.591650e-01	7.523498e-01	
8.740142e-01	7.482777e-01	
9.357147e-01	7.961485e-01	
1.009328e+00	1.028761e+00	
1.143750e+00	4.635321e-01	
1.010188e+00	8.362980e-01	
6.428144e-01	7.727233e-01	
9.239327e-01	7.643916e-01	
1.251911e+00	9.580138e-01	
1.080076e+00	2.541074e-01	
1.241911e+00	8.023815e-01	
8.994946e-01	6.983430e-01	
6.022601e-01	1.127425e+00	
1.354447e+00	8.540402e-01	
1.205107e+00	2.171399e-01	
1.105640e+00	6.881006e-01	
6.884258e-01	5.850242e-01	
8.830049e-01	8.177344e-01	
1.154112e+00	1.156188e+00	
1.152183e+00	2.503397e-01	
1.058556e+00	6.861994e-01	
8.055737e-01	7.067411e-01	
9.055493e-01	9.231003e-01	
1.244072e+00	1.021315e+00	
1.186801e+00	2.766259e-01	
1.114259e+00	9.525412e-01	
7.979434e-01	6.191236e-01	
6.975108e-01	9.937975e-01	
1.119487e+00	9.158134e-01	
1.153525e+00	2.770723e-01	
9.717891e-01	7.829933e-01	
6.841089e-01	6.655852e-01	
8.146441e-01	7.607078e-01	
1.256259e+00	8.326115e-01	
1.222584e+00	3.609196e-01	
9.217869e-01	8.049684e-01	
7.660550e-01	7.327309e-01	
9.583360e-01	8.651983e-01	
1.028770e+00	1.066263e+00	
1.192201e+00	5.680497e-01	
1.181725e+00	8.302882e-01	
8.395269e-01	5.850388e-01	
8.960383e-01	1.130632e+00	
1.351775e+00	8.793812e-01	
9.521325e-01	4.577785e-01	
9.952893e-01	8.477500e-01	
9.597078e-01	6.847686e-01	
9.599618e-01	9.679458e-01	
1.218415e+00	1.080076e+00	
1.106245e+00	3.934770e-01	
8.798314e-01	9.518601e-01	
9.173814e-01	6.512568e-01	
7.312175e-01	1.069311e+00	
1.289394e+00	1.023843e+00	
1.041262e+00	4.340732e-01	
1.030729e+00	7.468159e-01	
9.832975e-01	4.756262e-01	
7.784813e-01	1.072930e+00	
1.379197e+00	9.941124e-01	
1.257998e+00	2.838074e-01	
8.907266e-01	7.771162e-01	
8.504935e-01	8.558048e-01	
9.085113e-01	1.004049e+00	
1.196690e+00	9.907824e-01	
9.898127e-01	2.554123e-01	
1.223095e+00	7.934726e-01	
9.262084e-01	7.458469e-01	
8.913560e-01	8.510199e-01	
1.188097e+00	1.044606e+00	
1.180551e+00	5.818377e-01	
9.175147e-01	7.351082e-01	
6.475897e-01	5.061826e-01	
6.573610e-01	1.019665e+00	
1.352051e+00	9.004136e-01	
9.194648e-01	5.625278e-01	
1.023057e+00	7.340199e-01	
6.585801e-01	4.789206e-01	
6.364512e-01	7.606854e-01	
1.255909e+00	1.096997e+00	
1.057155e+00	5.981995e-01	
1.191245e+00	8.040788e-01	
7.106082e-01	7.228233e-01	
5.965522e-01	7.955581e-01	
1.346782e+00	1.048505e+00	
1.145851e+00	4.798110e-01	
1.069179e+00	9.871945e-01	
9.338553e-01	7.221387e-01	
9.400037e-01	7.848102e-01	
1.114743e+00	1.155911e+00	
9.909112e-01	3.866855e-01	
1.157274e+00	9.377965e-01	
8.396415e-01	8.212248e-01	
8.633436e-01	1.069687e+00	
1.354849e+00	9.831082e-01	
1.072371e+00	3.644823e-01	
1.020143e+00	7.874436e-01	
8.874971e-01	7.361220e-01	
9.568934e-01	1.077643e+00	
1.304619e+00	1.167531e+00	
1.031836e+00	4.029484e-01	
1.086178e+00	1.024843e+00	
7.090790e-01	6.254038e-01	
7.936086e-01	8.426767e-01	
1.183153e+00	1.172207e+00	
9.042749e-01	5.265423e-01	
9.977283e-01	9.853778e-01	
7.832748e-01	8.427401e-01	
8.532292e-01	8.402124e-01	
1.285366e+00	1.071934e+00	
1.129008e+00	3.102143e-01	
8.752521e-01	6.729800e-01	
8.165940e-01	7.681196e-01	
8.557286e-01	9.670814e-01	
1.218702e+00	1.024203e+00	
1.040300e+00	6.030160e-01	
8.659876e-01	1.050307e+00	
9.467954e-01	5.804370e-01	
7.223372e-01	9.339980e-01	
1.196053e+00	1.169346e+00	
1.011892e+00	4.528056e-01	
1.134724e+00	9.334492e-01	
7.571195e-01	5.233692e-01	
8.228158e-01	8.039426e-01	
1.136521e+00	9.720373e-01	
1.181564e+00	2.180067e-01	
1.121087e+00	9.806446e-01	
6.099227e-01	5.430517e-01	
7.953908e-01	1.059245e+00	
1.283072e+00	8.779485e-01	
9.891360e-01	2.758502e-01	
9.198003e-01	7.789521e-01	
6.450931e-01	4.719660e-01	
8.060157e-01	9.610243e-01	
1.178903e+00	8.659241e-01	
1.036058e+00	5.432733e-01	
1.157565e+00	6.946103e-01	
7.956586e-01	5.200553e-01	
6.646060e-01	8.120684e-01	
1.096937e+00	1.064982e+00	
1.089793e+00	2.309789e-01	
1.121825e+00	7.347089e-01	
9.305596e-01	7.371178e-01	
7.243871e-01	9.195443e-01	
1.169302e+00	8.713149e-01	
1.103180e+00	5.109161e-01	
9.860009e-01	9.468090e-01	
6.088042e-01	6.364644e-01	
8.654015e-01	1.008414e+00	
1.370428e+00	9.081602e-01	
1.180025e+00	3.589634e-01	
8.902693e-01	8.614193e-01	
7.725098e-01	6.912982e-01	
8.281011e-01	1.030710e+00	
1.276306e+00	1.188894e+00	
1.001380e+00	3.185766e-01	
1.258708e+00	1.047033e+00	
7.722216e-01	7.946382e-01	
8.307772e-01	1.090203e+00	
1.087122e+00	8.639349e-01	
1.267205e+00	5.427798e-01	
1.213687e+00	7.770344e-01	
8.085248e-01	8.278613e-01	
8.601253e-01	8.675204e-01	
1.209214e+00	1.094409e+00	
1.081368e+00	3.417175e-01	
8.922079e-01	8.954658e-01	
9.220728e-01	6.700880e-01	
6.333906e-01	9.437679e-01	
1.073737e+00	1.173552e+00	
1.038349e+00	4.275943e-01	
9.309642e-01	8.208857e-01	
7.935631e-01	7.085562e-01	
6.621505e-01	8.179342e-01	
1.171698e+00	1.013128e+00	
9.875565e-01	3.913808e-01	
9.947433e-01	7.250717e-01	
8.873513e-01	8.086385e-01	
5.995596e-01	9.410705e-01	
1.049098e+00	1.072629e+00	
9.411666e-01	4.829439e-01	
1.253183e+00	7.572030e-01	
6.973457e-01	7.806258e-01	
8.739175e-01	9.243302e-01	
1.097333e+00	1.211510e+00	
1.003569e+00	4.881596e-01	
1.077940e+00	8.583622e-01	
6.279814e-01	4.768734e-01	
6.135450e-01	8.837258e-01	
1.067747e+00	1.049099e+00	
1.202541e+00	4.077812e-01	
8.793151e-01	7.211128e-01	
8.517890e-01	7.720367e-01	
5.763779e-01	1.044943e+00	
1.086046e+00	8.893315e-01	
1.023259e+00	3.796908e-01	
1.211111e+00	8.002706e-01	
8.558299e-01	5.138271e-01	
6.275229e-01	9.233414e-01	
1.211096e+00	9.887113e-01	
1.040539e+00	5.671438e-01	
9.157067e-01	1.042307e+00	
7.444421e-01	5.490584e-01	
9.658072e-01	9.515810e-01	
1.205723e+00	8.974096e-01	
9.063670e-01	3.607423e-01	
1.144027e+00	7.095106e-01	
8.007912e-01	6.011859e-01	
9.281739e-01	9.707631e-01	
1.019067e+00	8.780758e-01	
1.165782e+00	3.948049e-01	
1.096602e+00	9.007216e-01	
9.140115e-01	5.578026e-01	
8.611754e-01	1.135128e+00	
1.254083e+00	9.361274e-01	
1.029527e+00	2.470998e-01	
9.421070e-01	8.690623e-01	
6.083430e-01	6.919195e-01	
8.647473e-01	7.677442e-01	
1.016440e+00	9.343263e-01	
9.708413e-01	2.752845e-01	
1.133904e+00	1.038696e+00	
7.037312e-01	5.400659e-01	
6.865088e-01	8.254990e-01	
1.283768e+00	9.694320e-01	
1.009262e+00	4.020281e-01	
1.203073e+00	1.029693e+00	
6.216858e-01	7.224543e-01	
6.341223e-01	1.076455e+00	
1.230522e+00	1.152061e+00	
9.182699e-01	2.125268e-01	
1.237996e+00	7.842054e-01	
8.005251e-01	8.517098e-01	
9.227515e-01	8.588664e-01	
9.923931e-01	1.203047e+00	
1.098880e+00	3.157123e-01	
9.171670e-01	7.566129e-01	
6.733447e-01	6.262685e-01	
7.433054e-01	9.534475e-01	
1.224707e+00	8.909291e-01	
1.228567e+00	5.864467e-01	
1.131793e+00	9.554678e-01	
9.350758e-01	7.588490e-01	
7.245488e-01	7.627921e-01	
1.208243e+00	8.189262e-01	
1.220540e+00	4.789910e-01	
8.702887e-01	9.823654e-01	
9.821325e-01	6.761842e-01	
8.807018e-01	1.098478e+00	
1.307990e+00	1.136951e+00	
1.207212e+00	3.593476e-01	
8.914987e-01	1.048208e+00	
8.348966e-01	5.702137e-01	
7.211027e-01	7.717959e-01	
1.296600e+00	1.209665e+00	
9.684124e-01	4.776450e-01	
1.234947e+00	1.024034e+00	
7.520489e-01	7.753936e-01	
8.295094e-01	1.070192e+00	
